Global_Time,Frame_ID,Total_Frame,Vehicle_ID,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,Valid,Local_X_Ego,Local_Y_Ego,Lane_Change,Cut_In
1226390234200,12546,1221,2518,5.09,62.346000000000004,4431462.411,465397.167,1.5530000000000002,0.8859999999999999,2,2.477,0.0,1.0,,,,10.0,1,1.0,7571,0,0.424,0.171,sunhe_t3,True,-60.696999999999996,0.595,1,2
1226390234200,12546,3207,127,4.0360000000000005,9.405,4431508.867,465328.54,4.32,1.625,2,5.457000000000001,0.0,1.0,,,,11.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,22.169,1.649,2,2
1226390234200,12546,5782,7571,4.666,80.46600000000001,4431481.754,465368.62,2.112,1.525,2,0.389,0.0,1.0,,,,10.0,1,1.0,0,2518,-1.0190000000000001,-2.615,sunhe_t3,True,-26.217,1.0190000000000001,1,2
1226390234200,12546,2863,4338,1.28,26.03,4431522.188999999,465304.56299999997,4.396,1.207,2,3.958,0.0,0.0,,,,11.0,1,1.0,6934,929,-0.125,-0.032,sunhe_t3,True,49.458999999999996,4.405,1,1
1226390234200,12546,12025,6934,1.405,46.403,4431544.648,465272.49700000003,4.408,1.153,2,3.071,0.0,0.0,,,,11.0,1,3.0,0,4338,0.0,0.0,sunhe_t3,True,88.609,4.28,1,1
1226390234300,12558,42203,0,5.685,94.16,4431499.358,465345.06299999997,4.87,2.08,2,19.465999999999998,0.2,1.0,,,,10.0,1,1.0,127,7571,1.578,0.081,sunhe_t3,True,0.0,0.0,0,0
1226390234300,12558,3705,4482,1.133,76.607,4431471.261,465377.561,0.354,1.516,2,2.938,-7.4,0.0,,,,10.0,1,2.0,929,0,0.3,0.102,sunhe_t3,True,-41.596000000000004,4.552,1,1
1226390234300,12558,1221,2518,5.061,63.353,4431463.556,465395.549,1.5530000000000002,0.8859999999999999,2,1.985,-16.8,1.0,,,,10.0,1,1.0,7571,0,0.395,0.19899999999999998,sunhe_t3,True,-60.766999999999996,0.624,1,2
1226390234300,12558,3207,127,4.107,10.732000000000001,4431510.374,465326.43200000003,4.32,1.617,2,5.441,1.2,1.0,,,,11.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,22.709,1.578,2,2
1226390234300,12558,5782,7571,4.667,81.52199999999999,4431482.943,465366.92799999996,2.112,1.525,2,0.289,-4.3,1.0,,,,10.0,1,2.0,0,2518,-1.018,-3.528,sunhe_t3,True,-26.2,1.018,1,2
1226390234300,12558,2863,4338,1.225,27.408,4431523.484,465302.492,4.396,1.207,2,3.958,0.0,0.0,,,,11.0,1,1.0,6934,929,-0.175,-0.044000000000000004,sunhe_t3,True,49.851000000000006,4.46,1,1
1226390234300,12558,12025,6934,1.4,47.726000000000006,4431545.903,465270.50399999996,4.408,1.153,2,3.04,-2.1,0.0,,,,11.0,1,3.0,0,4338,0.0,0.0,sunhe_t3,True,88.913,4.285,1,1
1226390234400,12567,42203,0,5.69,95.166,4431500.373,465343.58700000006,4.87,2.08,2,19.467,0.0,1.0,,,,10.0,1,1.0,127,7571,1.516,0.078,sunhe_t3,True,0.0,0.0,0,0
1226390234400,12567,3705,4482,1.1840000000000002,77.664,4431472.605,465375.799,0.43,1.516,2,2.98,0.0,0.0,,,,10.0,1,3.0,929,0,0.342,0.115,sunhe_t3,True,-41.324,4.506,1,1
1226390234400,12567,1221,2518,5.064,64.247,4431464.678,465394.065,1.5530000000000002,0.8859999999999999,2,1.5519999999999998,0.0,1.0,,,,10.0,1,1.0,7571,0,0.38799999999999996,0.25,sunhe_t3,True,-60.855,0.626,1,2
1226390234400,12567,3207,127,4.1739999999999995,12.02,4431511.829,465324.38899999997,4.32,1.62,2,5.486000000000001,0.0,1.0,,,,11.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,23.272,1.516,2,2
1226390234400,12567,5782,7571,4.676,82.50399999999999,4431484.095,465365.334,2.112,1.525,2,0.28,0.0,1.0,,,,10.0,1,3.0,0,2518,-1.014,-3.62,sunhe_t3,True,-26.18,1.014,1,2
1226390234400,12567,2863,4338,1.175,28.735,4431524.714,465300.506,4.396,1.207,2,3.958,0.0,0.0,,,,11.0,1,1.0,6934,929,-0.221,-0.055999999999999994,sunhe_t3,True,50.243,4.515,1,1
1226390234400,12567,12025,6934,1.395,49.011,4431547.079,465268.586,4.408,1.153,2,3.051,0.0,0.0,,,,11.0,1,2.0,0,4338,0.0,0.0,sunhe_t3,True,89.21799999999999,4.295,1,1
1226390234500,12578,42203,0,5.681,96.17299999999999,4431501.636,465341.74700000003,4.87,2.08,2,19.464000000000002,-0.1,1.0,,,,10.0,1,1.0,127,7571,1.432,0.07400000000000001,sunhe_t3,True,0.0,0.0,0,0
1226390234500,12578,3705,4482,1.208,78.72,4431473.923,465374.049,0.685,1.516,2,2.965,0.1,0.0,,,,10.0,1,3.0,929,0,0.38299999999999995,0.129,sunhe_t3,True,-41.076,4.473,1,1
1226390234500,12578,1221,2518,5.175,65.01899999999999,4431465.887,465392.67600000004,1.5530000000000002,0.8859999999999999,2,1.238,-8.3,1.0,,,,10.0,1,2.0,7571,0,0.503,0.406,sunhe_t3,True,-60.971000000000004,0.506,1,2
1226390234500,12578,3207,127,4.234,13.307,4431513.283,465322.348,4.32,1.626,2,5.501,-0.6,1.0,,,,11.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,23.833000000000002,1.4469999999999998,2,2
1226390234500,12578,5782,7571,4.672,83.477,4431485.2360000005,465363.756,2.112,1.525,2,0.228,-0.4,1.0,,,,10.0,1,3.0,0,2518,-1.0090000000000001,-4.416,sunhe_t3,True,-26.178,1.0090000000000001,1,2
1226390234500,12578,2863,4338,1.111,30.066999999999997,4431525.937,465298.516,4.396,1.207,2,3.958,0.0,0.0,,,,11.0,1,1.0,6934,929,-0.27,-0.068,sunhe_t3,True,50.635,4.57,1,1
1226390234500,12578,12025,6934,1.38,50.303000000000004,4431548.248,465266.664,4.408,1.153,2,3.051,0.0,0.0,,,,11.0,1,2.0,0,4338,0.0,0.0,sunhe_t3,True,89.523,4.301,1,1
1226390234610,12588,42203,0,5.684,0.5489999999999999,4431502.803,465340.04299999995,4.87,2.08,2,19.447,-0.15,1.0,,,,11.0,1,1.0,127,7571,1.431,0.07400000000000001,sunhe_t3,True,0.0,0.0,0,0
1226390234610,12588,3705,4482,1.177,79.887,4431475.2069999995,465372.19399999996,0.8390000000000001,1.526,2,3.0810000000000004,0.0,0.0,,,,10.0,1,3.0,929,0,0.353,0.115,sunhe_t3,True,-40.74,4.507,1,1
1226390234610,12588,1221,2518,5.2989999999999995,65.791,4431467.052,465391.30700000003,1.5530000000000002,0.8859999999999999,2,1.367,0.0,1.0,,,,10.0,1,1.0,7571,0,0.638,0.467,sunhe_t3,True,-61.107,0.385,1,2
1226390234610,12588,3207,127,4.247,14.669,4431514.71,465320.237,4.32,1.625,2,5.518,0.0,1.0,,,,11.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,24.456999999999997,1.4369999999999998,2,2
1226390234610,12588,5782,7571,4.6610000000000005,84.48100000000001,4431486.348999999,465362.155,2.112,1.525,2,0.21600000000000003,0.0,1.0,,,,10.0,1,3.0,0,2518,-1.023,-4.7410000000000005,sunhe_t3,True,-26.151999999999997,1.023,1,2
1226390234610,12588,12025,6934,1.3769999999999998,51.588,4431549.436000001,465264.742,4.408,1.153,2,3.051,0.0,0.0,,,,11.0,1,2.0,0,929,0.0,0.0,sunhe_t3,True,89.859,4.3069999999999995,1,1
1226390234710,12597,42203,0,5.669,1.5759999999999998,4431503.866,465338.487,4.87,2.08,2,19.444000000000003,0.0,1.0,,,,11.0,1,1.0,127,7571,1.386,0.071,sunhe_t3,True,0.0,0.0,0,0
1226390234710,12597,1106,5765,-1.871,37.96,4431529.035,465288.545,0.2,1.736,2,3.892,1.35,,,,,11.0,1,2.0,0,4668,0.0,0.0,sunhe_t3,True,56.747,7.54,0,0
1226390234710,12597,3705,4482,1.194,81.015,4431476.581,465370.34,0.8390000000000001,1.526,2,3.205,2.45,0.0,,,,10.0,1,3.0,929,0,0.38,0.11900000000000001,sunhe_t3,True,-40.374,4.475,1,1
1226390234710,12597,1221,2518,5.43,66.53699999999999,4431468.252,465389.95,1.5530000000000002,0.8859999999999999,2,1.6980000000000002,2.2,1.0,,,,10.0,1,1.0,7571,0,0.8170000000000001,0.48100000000000004,sunhe_t3,True,-61.254,0.239,1,2
1226390234710,12597,3207,127,4.283,15.987,4431516.159,465318.164,4.32,1.6280000000000001,2,5.606,2.05,1.0,,,,11.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,25.043000000000003,1.386,2,2
1226390234710,12597,5782,7571,4.613,85.51899999999999,4431487.478,465360.511,2.112,1.5230000000000001,2,0.28600000000000003,0.75,1.0,,,,10.0,1,2.0,0,2518,-1.056,-3.6889999999999996,sunhe_t3,True,-26.103,1.056,1,2
1226390234710,12597,12025,6934,1.3559999999999999,52.872,4431550.6110000005,465262.826,4.408,1.153,2,3.051,0.0,0.0,,,,11.0,1,2.0,0,929,0.0,0.0,sunhe_t3,True,90.164,4.313,1,1
1226390234810,12605,42203,0,5.667999999999999,2.67,4431504.818,465337.094,4.87,2.08,2,19.461,-0.05,1.0,,,,11.0,1,1.0,127,7571,1.311,0.067,sunhe_t3,True,0.0,0.0,0,0
1226390234810,12605,1106,5765,-1.8630000000000002,39.404,4431530.437,465286.355,0.589,1.7790000000000001,2,3.714,0.0,,,,,11.0,1,2.0,0,4668,0.0,0.0,sunhe_t3,True,57.316,7.531000000000001,0,0
1226390234810,12605,3705,4482,1.06,82.324,4431477.825,465368.347,0.8390000000000001,1.526,2,3.2089999999999996,0.0,0.0,,,,10.0,1,1.0,929,0,0.237,0.07400000000000001,sunhe_t3,True,-40.061,4.6080000000000005,1,1
1226390234810,12605,1221,2518,5.53,67.377,4431469.444,465388.494,1.5530000000000002,0.8859999999999999,2,1.8719999999999999,0.0,1.0,,,,10.0,1,1.0,7571,0,0.925,0.494,sunhe_t3,True,-61.42,0.138,1,2
1226390234810,12605,3207,127,4.357,17.339000000000002,4431517.647,465316.037,4.32,1.6280000000000001,2,5.611000000000001,0.0,1.0,,,,11.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,25.6,1.311,2,2
1226390234810,12605,5782,7571,4.604,86.596,4431488.659,465358.8,2.112,1.5230000000000001,2,0.316,0.0,1.0,,,,10.0,1,2.0,0,2518,-1.064,-3.3680000000000003,sunhe_t3,True,-26.061999999999998,1.064,1,2
1226390234810,12605,12025,6934,1.349,54.228,4431551.821,465260.81700000004,4.408,1.153,2,3.051,0.0,0.0,,,,11.0,1,2.0,0,929,0.0,0.0,sunhe_t3,True,90.469,4.319,1,1
1226390234910,12613,42203,0,5.642,3.702,4431505.774,465335.69200000004,4.87,2.08,2,19.45,-0.17600000000000002,1.0,,,,11.0,1,1.0,127,7571,1.3119999999999998,0.067,sunhe_t3,True,0.0,0.0,0,0
1226390234910,12613,1106,5765,-1.859,40.849000000000004,4431531.922,465284.12799999997,1.521,1.7790000000000001,2,3.28,-11.118,,,,,11.0,1,2.0,0,4668,0.0,0.0,sunhe_t3,True,58.053999999999995,7.501,0,0
1226390234910,12613,3705,4482,0.9229999999999999,83.598,4431479.076,465366.38899999997,1.0070000000000001,1.526,2,3.469,9.059,0.0,,,,10.0,1,1.0,929,0,0.12300000000000001,0.035,sunhe_t3,True,-39.679,4.718999999999999,1,1
1226390234910,12613,1221,2518,5.566,68.173,4431470.518,465387.13899999997,1.5530000000000002,0.8859999999999999,2,2.147,6.706,1.0,,,,10.0,1,1.0,7571,0,1.0070000000000001,0.469,sunhe_t3,True,-61.64,0.076,1,2
1226390234910,12613,3207,127,4.33,18.703,4431519.047,465313.936,4.32,1.6269999999999998,2,5.612,0.11800000000000001,1.0,,,,11.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,26.18,1.3119999999999998,2,2
1226390234910,12613,5782,7571,4.558,87.615,4431489.768,465357.185,2.112,1.5230000000000001,2,0.263,-1.9409999999999998,1.0,,,,10.0,1,2.0,0,2518,-1.084,-4.119,sunhe_t3,True,-26.048000000000002,1.084,1,2
1226390235010,12621,42203,0,5.638999999999999,4.737,4431506.735,465334.281,4.87,2.08,2,19.442999999999998,-0.1,1.0,,,,11.0,1,1.0,127,7571,1.27,0.065,sunhe_t3,True,0.0,0.0,0,0
1226390235010,12621,1106,5765,-1.8840000000000001,42.2,4431533.241,465282.076,1.916,1.7790000000000001,2,3.161,0.0,,,,,11.0,1,2.0,0,4668,0.0,0.0,sunhe_t3,True,58.555,7.523,0,0
1226390235010,12621,3705,4482,0.7979999999999999,84.853,4431480.259,465364.482,1.248,1.526,2,3.668,0.0,0.0,,,,10.0,1,1.0,929,0,-0.006,-0.002,sunhe_t3,True,-39.378,4.841,1,1
1226390235010,12621,1221,2518,5.627000000000001,68.998,4431471.59,465385.75399999996,1.5530000000000002,0.8859999999999999,2,2.193,0.0,1.0,,,,10.0,1,1.0,7571,0,1.07,0.488,sunhe_t3,True,-61.835,0.012,1,2
1226390235010,12621,3207,127,4.369,20.028,4431520.487,465311.86,4.32,1.6269999999999998,2,5.6579999999999995,0.0,1.0,,,,11.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,26.764,1.27,2,2
1226390235010,12621,5782,7571,4.5569999999999995,88.625,4431490.887,465355.575,2.112,1.5230000000000001,2,0.251,0.0,1.0,,,,10.0,1,3.0,0,2518,-1.082,-4.313,sunhe_t3,True,-26.03,1.082,1,2
1226390235110,12629,42203,0,5.641,5.771,4431507.698,465332.864,4.87,2.08,2,19.435,-0.17600000000000002,1.0,,,,11.0,1,1.0,127,7571,1.251,0.064,sunhe_t3,True,0.0,0.0,0,0
1226390235110,12629,1106,5765,-1.989,43.56100000000001,4431534.423,465280.07399999996,2.092,1.7790000000000001,2,3.114,-0.706,,,,,11.0,1,2.0,0,4668,0.0,0.0,sunhe_t3,True,58.93600000000001,7.63,0,0
1226390235110,12629,3705,4482,0.772,85.96799999999999,4431481.449,465362.725,1.248,1.526,2,3.26,-12.765,0.0,,,,10.0,1,1.0,929,0,-0.06,-0.018000000000000002,sunhe_t3,True,-39.196,4.869,1,1
1226390235110,12629,1221,2518,5.607,69.91199999999999,4431472.6,465384.29799999995,1.5530000000000002,0.8859999999999999,2,1.984,-5.647,1.0,,,,10.0,1,1.0,7571,0,1.03,0.519,sunhe_t3,True,-62.006,0.034,1,2
1226390235110,12629,3207,127,4.39,21.364,4431521.898,465309.784,4.32,1.6269999999999998,2,5.665,-0.529,1.0,,,,11.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,27.331999999999997,1.251,2,2
1226390235110,12629,5782,7571,4.577,89.635,4431492.028,465353.956,2.112,1.52,2,0.28800000000000003,-1.235,1.0,,,,10.0,1,3.0,0,2518,-1.064,-3.696,sunhe_t3,True,-25.991999999999997,1.064,1,2
1226390235210,12637,42203,0,5.632000000000001,6.796,4431508.665,465331.441,4.87,2.08,2,19.418,-0.1,1.0,,,,11.0,1,1.0,127,7571,1.235,0.064,sunhe_t3,True,0.0,0.0,0,0
1226390235210,12637,1106,5765,-2.158,44.917,4431535.508,465278.119,2.092,1.7790000000000001,2,3.222,0.0,,,,,11.0,1,2.0,0,4668,0.0,0.0,sunhe_t3,True,59.24100000000001,7.79,0,0
1226390235210,12637,3705,4482,0.7929999999999999,87.014,4431482.669,465361.031,1.248,1.526,2,2.89,0.0,0.0,,,,10.0,1,1.0,929,0,-0.055999999999999994,-0.019,sunhe_t3,True,-39.033,4.8389999999999995,1,1
1226390235210,12637,1221,2518,5.585,70.821,4431473.625,465382.842,1.5530000000000002,0.8859999999999999,2,1.791,0.0,1.0,,,,10.0,1,1.0,7571,0,1.003,0.56,sunhe_t3,True,-62.153,0.047,1,2
1226390235210,12637,3207,127,4.397,22.691999999999997,4431523.295,465307.723,4.32,1.6269999999999998,2,5.662999999999999,0.0,1.0,,,,11.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,27.895,1.235,2,2
1226390235210,12637,5782,7571,4.582,90.631,4431493.15,465352.36,2.112,1.517,2,0.313,0.0,1.0,,,,10.0,1,3.0,0,2518,-1.05,-3.355,sunhe_t3,True,-25.968000000000004,1.05,1,2
1226390235310,12645,42203,0,5.62,7.896,4431509.631,465330.016,4.87,2.08,2,19.45,0.11800000000000001,1.0,,,,11.0,1,1.0,127,7571,1.185,0.061,sunhe_t3,True,0.0,0.0,0,0
1226390235310,12645,1106,5765,-2.27,46.25899999999999,4431536.754,465276.10799999995,2.092,1.7790000000000001,2,3.285,0.529,,,,,11.0,1,2.0,0,4668,0.0,0.0,sunhe_t3,True,59.553000000000004,7.89,0,0
1226390235310,12645,3705,4482,0.843,88.103,4431483.915,465359.278,1.248,1.526,2,2.322,-12.647,0.0,,,,10.0,1,2.0,929,0,-0.016,-0.006999999999999999,sunhe_t3,True,-38.933,4.777,1,1
1226390235310,12645,1221,2518,5.473,71.936,4431474.609,465381.17799999996,1.5530000000000002,0.8859999999999999,2,1.5719999999999998,-0.647,1.0,,,,10.0,1,3.0,7571,0,0.865,0.55,sunhe_t3,True,-62.273999999999994,0.147,1,2
1226390235310,12645,3207,127,4.435,24.057,4431524.813999999,465305.56799999997,4.32,1.633,2,5.695,-1.0590000000000002,1.0,,,,11.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,28.480999999999998,1.185,2,2
1226390235310,12645,5782,7571,4.607,91.691,4431494.325,465350.67100000003,2.112,1.517,2,0.325,-0.647,1.0,,,,10.0,1,1.0,0,2518,-1.013,-3.113,sunhe_t3,True,-25.96,1.013,1,2
1226390235410,12653,42203,0,5.607,8.933,4431510.595,465328.593,4.87,2.08,2,19.445999999999998,0.14300000000000002,1.0,,,,11.0,1,1.0,127,7571,1.124,0.057999999999999996,sunhe_t3,True,0.0,0.0,0,0
1226390235410,12653,1106,5765,-2.358,47.57,4431537.925,465274.165,2.092,1.7790000000000001,2,3.335,0.0,,,,,11.0,1,2.0,0,4668,0.0,0.0,sunhe_t3,True,59.879,7.965,0,0
1226390235410,12653,3705,4482,0.88,89.161,4431485.187,465357.547,1.248,1.526,2,2.231,0.0,0.0,,,,10.0,1,3.0,929,0,0.027999999999999997,0.013000000000000001,sunhe_t3,True,-38.729,4.727,1,1
1226390235410,12653,1221,2518,5.372999999999999,72.918,4431475.595,465379.659,1.5530000000000002,0.8859999999999999,2,1.5430000000000001,0.0,1.0,,,,10.0,1,1.0,7571,0,0.757,0.491,sunhe_t3,True,-62.409,0.23399999999999999,1,2
1226390235410,12653,2912,929,0.851,5.755,4431499.313,465336.705,4.618,1.705,2,3.3310000000000004,0.0,0.0,,,,11.0,1,3.0,0,4482,0.0,0.0,sunhe_t3,True,-13.55,4.756,1,1
1226390235410,12653,3207,127,4.4830000000000005,25.366999999999997,4431526.261,465303.505,4.32,1.633,2,5.74,0.0,1.0,,,,11.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,29.055999999999997,1.124,2,2
1226390235410,12653,5782,7571,4.6160000000000005,92.682,4431495.459,465349.076,2.112,1.517,2,0.33899999999999997,0.0,1.0,,,,10.0,1,1.0,0,2518,-0.991,-2.9189999999999996,sunhe_t3,True,-25.949,0.991,1,2
1226390235510,12661,42203,0,5.593999999999999,9.971,4431511.556,465327.17299999995,4.87,2.08,2,19.441,0.0,1.0,,,,11.0,1,1.0,127,7571,1.1420000000000001,0.059000000000000004,sunhe_t3,True,0.0,0.0,0,0
1226390235510,12661,1106,5765,-2.345,48.802,4431539.173,465272.274,2.092,1.79,2,3.2489999999999997,-0.059000000000000004,,,,,11.0,1,2.0,0,4668,0.0,0.0,sunhe_t3,True,60.207,7.939,0,0
1226390235510,12661,1221,2518,5.255,73.9,4431476.563999999,465378.14700000006,1.5530000000000002,0.8859999999999999,2,1.709,2.353,1.0,,,,10.0,1,1.0,7571,0,0.6409999999999999,0.375,sunhe_t3,True,-62.558,0.33899999999999997,1,2
1226390235510,12661,2912,929,0.852,6.937,4431500.602,465334.851,4.618,1.705,2,3.261,-2.8819999999999997,0.0,,,,11.0,1,3.0,0,4482,0.0,0.0,sunhe_t3,True,-13.232999999999999,4.742,1,1
1226390235510,12661,3207,127,4.452,26.741,4431527.63,465301.406,4.32,1.633,2,5.683,-3.235,1.0,,,,11.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,29.616999999999997,1.1420000000000001,2,2
1226390235510,12661,5782,7571,4.614,93.669,4431496.575,465347.492,2.112,1.517,2,0.292,-0.8240000000000001,1.0,,,,10.0,1,1.0,0,2518,-0.98,-3.362,sunhe_t3,True,-25.955,0.98,1,2
1226390235610,12669,42203,0,5.587000000000001,11.009,4431512.511,465325.761,4.87,2.08,2,19.434,-0.125,1.0,,,,11.0,1,1.0,127,7571,1.097,0.055999999999999994,sunhe_t3,True,0.0,0.0,0,0
1226390235610,12669,1106,5765,-2.3930000000000002,50.082,4431540.375,465270.351,2.092,1.8019999999999998,2,3.2880000000000003,0.0,,,,,11.0,1,2.0,0,4668,0.0,0.0,sunhe_t3,True,60.536,7.98,0,0
1226390235610,12669,1221,2518,5.186,74.867,4431477.558999999,465376.641,1.5530000000000002,0.8859999999999999,2,1.673,0.0,1.0,,,,10.0,1,1.0,7571,0,0.568,0.34,sunhe_t3,True,-62.696000000000005,0.401,1,2
1226390235610,12669,2912,929,0.8440000000000001,8.138,4431501.8780000005,465332.981,4.618,1.705,2,3.26,0.0,0.0,,,,11.0,1,3.0,0,4482,0.0,0.0,sunhe_t3,True,-12.909,4.743,1,1
1226390235610,12669,3207,127,4.49,28.038,4431529.035,465299.375,4.32,1.633,2,5.6129999999999995,0.0,1.0,,,,11.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,30.145,1.097,2,2
1226390235610,12669,5782,7571,4.618,94.662,4431497.683,465345.906,2.112,1.517,2,0.295,0.0,1.0,,,,10.0,1,1.0,0,2518,-0.9690000000000001,-3.28,sunhe_t3,True,-25.963,0.9690000000000001,1,2
1226390235710,12677,42203,0,5.561,12.05,4431513.4569999995,465324.36100000003,4.87,2.08,2,19.433,-0.063,1.0,,,,11.0,1,1.0,127,7571,1.089,0.055999999999999994,sunhe_t3,True,0.0,0.0,0,0
1226390235710,12677,1106,5765,-2.4330000000000003,51.342,4431541.609,465268.436,2.092,1.821,2,3.3160000000000003,0.625,,,,,11.0,1,2.0,0,4668,0.0,0.0,sunhe_t3,True,60.876000000000005,7.994,0,0
1226390235710,12677,3705,4482,0.941,92.51299999999999,4431489.088,465352.12100000004,1.248,1.526,2,2.616,8.687999999999999,0.0,,,,10.0,1,1.0,929,0,0.14300000000000002,0.055,sunhe_t3,True,-37.868,4.62,1,1
1226390235710,12677,1221,2518,5.143,75.812,4431478.593,465375.14,1.5530000000000002,0.8859999999999999,2,1.5390000000000001,-5.062,1.0,,,,10.0,1,1.0,7571,0,0.5429999999999999,0.353,sunhe_t3,True,-62.815,0.418,1,2
1226390235710,12677,2912,929,0.7979999999999999,9.36,4431503.133,465331.098,4.618,1.705,2,3.24,0.562,0.0,,,,11.0,1,2.0,0,4482,0.0,0.0,sunhe_t3,True,-12.585999999999999,4.763,1,1
1226390235710,12677,3207,127,4.4719999999999995,29.362,4431530.402,465297.33200000005,4.32,1.633,2,5.52,-0.688,1.0,,,,11.0,1,3.0,0,0,0.0,0.0,sunhe_t3,True,30.662,1.089,2,2
1226390235710,12677,5782,7571,4.6,95.67399999999999,4431498.795,465344.29799999995,2.112,1.517,2,0.32299999999999995,1.625,1.0,,,,10.0,1,1.0,0,2518,-0.961,-2.9739999999999998,sunhe_t3,True,-25.949,0.961,1,2
1226390235810,12685,42203,0,5.56,13.077,4431514.395,465322.971,4.87,2.08,2,19.42,0.0,1.0,,,,11.0,1,1.0,127,7571,1.105,0.057,sunhe_t3,True,0.0,0.0,0,0
1226390235810,12685,1106,5765,-2.485,52.615,4431542.805,465266.523,2.092,1.83,2,3.335,0.0,,,,,11.0,1,2.0,0,4668,0.0,0.0,sunhe_t3,True,61.208999999999996,8.045,0,0
1226390235810,12685,3705,4482,1.037,93.596,4431490.443,465350.326,1.248,1.526,2,2.792,0.0,0.0,,,,10.0,1,1.0,929,0,0.235,0.084,sunhe_t3,True,-37.546,4.523,1,1
1226390235810,12685,1221,2518,5.121,76.741,4431479.603999999,465373.66799999995,1.5530000000000002,0.8859999999999999,2,1.5190000000000001,0.0,1.0,,,,10.0,1,1.0,7571,0,0.508,0.33399999999999996,sunhe_t3,True,-62.955,0.439,1,2
1226390235810,12685,2912,929,0.802,10.54,4431504.392,465329.25899999996,4.618,1.705,2,3.2110000000000003,0.0,0.0,,,,11.0,1,2.0,0,4482,0.0,0.0,sunhe_t3,True,-12.28,4.758,1,1
1226390235810,12685,3207,127,4.455,30.712,4431531.765,465295.26200000005,4.32,1.633,2,5.53,0.0,1.0,,,,11.0,1,2.0,0,0,0.0,0.0,sunhe_t3,True,31.215,1.105,2,2
1226390235810,12685,5782,7571,4.613,0.023,4431499.91,465342.701,2.112,1.517,2,0.313,0.0,1.0,,,,11.0,1,1.0,0,2518,-0.9470000000000001,-3.025,sunhe_t3,True,-25.928,0.9470000000000001,1,2
1226390235910,12693,42203,0,5.582000000000001,14.116,4431515.322,465321.595,4.87,2.08,2,19.409000000000002,-0.062,1.0,,,,11.0,1,1.0,127,7571,1.14,0.059000000000000004,sunhe_t3,True,0.0,0.0,0,0
1226390235910,12693,1106,5765,-2.509,53.905,4431544.008,465264.588,2.092,1.838,2,3.347,0.43799999999999994,,,,,11.0,1,2.0,0,4668,0.0,0.0,sunhe_t3,True,61.551,8.091000000000001,0,0
1226390235910,12693,1221,2518,5.149,77.67,4431480.661,465372.175,1.5530000000000002,0.8859999999999999,2,1.439,-2.25,1.0,,,,10.0,1,1.0,7571,0,0.523,0.364,sunhe_t3,True,-63.066,0.433,1,2
1226390235910,12693,2912,929,0.85,11.734000000000002,4431505.692,465327.38700000005,4.618,1.705,2,3.261,0.0,0.0,,,,11.0,1,2.0,0,4482,0.0,0.0,sunhe_t3,True,-11.937999999999999,4.732,1,1
1226390235910,12693,3207,127,4.442,32.086,4431533.105,465293.17600000004,4.32,1.633,2,5.502000000000001,-1.75,1.0,,,,11.0,1,2.0,0,0,0.0,0.0,sunhe_t3,True,31.754,1.14,2,2
1226390235910,12693,5782,7571,4.625,1.073,4431501.013,465341.07200000004,2.112,1.517,2,0.233,-0.937,1.0,,,,11.0,1,3.0,0,2518,-0.9570000000000001,-4.098,sunhe_t3,True,-25.899,0.9570000000000001,1,2
1226390236010,12701,42203,0,5.596,15.155999999999999,4431516.239,465320.23299999995,4.87,2.08,2,19.398,0.0,1.0,,,,11.0,1,1.0,127,7571,1.114,0.057,sunhe_t3,True,0.0,0.0,0,0
1226390236010,12701,1491,6226,1.3459999999999999,48.611999999999995,4431544.999,465269.93200000003,0.2,0.754,2,4.808,0.0,0.0,,,,11.0,1,1.0,0,929,0.0,0.0,sunhe_t3,True,55.736999999999995,4.25,1,1
1226390236010,12701,1106,5765,-2.524,55.137,4431545.188999999,465262.726,2.092,1.844,2,3.346,0.0,,,,,11.0,1,2.0,0,4668,0.0,0.0,sunhe_t3,True,61.82,8.12,0,0
1226390236010,12701,1221,2518,5.1770000000000005,78.6,4431481.722,465370.679,1.5530000000000002,0.8859999999999999,2,1.3969999999999998,0.0,1.0,,,,10.0,1,1.0,7571,0,0.54,0.386,sunhe_t3,True,-63.172,0.419,1,2
